Timestamp,Temperature,Humidity
2023-03-30 17:00:00,30.52,68.28
2023-03-30 18:00:00,30.21,73.93
2023-03-30 19:00:00,30.17,69.95
2023-03-30 20:00:00,31.0,65.24
2023-03-30 21:00:00,31.75,64.89
2023-03-30 22:00:00,32.31,59.24
2023-03-30 23:00:00,33.41,56.05
2023-03-31 00:00:00,35.04,49.92
2023-03-31 01:00:00,37.06,44.98
2023-03-31 02:00:00,36.87,38.18
2023-03-31 03:00:00,37.8,37.84
2023-03-31 04:00:00,39.41,30.37
2023-03-31 05:00:00,39.85,28.47
2023-03-31 06:00:00,40.08,30.74
2023-03-31 07:00:00,39.95,33.89
2023-03-31 08:00:00,39.21,31.98
2023-03-31 09:00:00,39.28,37.27
2023-03-31 10:00:00,36.69,42.15
2023-03-31 11:00:00,35.88,46.46
2023-03-31 12:00:00,34.94,49.38
2023-03-31 13:00:00,32.88,53.0
2023-03-31 14:00:00,32.41,55.59
2023-03-31 15:00:00,32.29,63.62
2023-03-31 16:00:00,30.68,69.68
2023-03-31 17:00:00,30.28,67.07
2023-03-31 18:00:00,29.37,71.4
2023-03-31 19:00:00,29.86,67.42
2023-03-31 20:00:00,30.48,67.54
2023-03-31 21:00:00,31.3,65.56
2023-03-31 22:00:00,33.14,58.68
2023-03-31 23:00:00,33.98,55.52
2023-04-01 00:00:00,34.44,49.17
2023-04-01 01:00:00,36.42,46.24
2023-04-01 02:00:00,37.75,40.47
2023-04-01 03:00:00,39.1,35.97
2023-04-01 04:00:00,40.12,35.8
2023-04-01 05:00:00,39.32,32.01
2023-04-01 06:00:00,39.59,28.62
2023-04-01 07:00:00,39.2,30.51
2023-04-01 08:00:00,39.21,32.53
2023-04-01 09:00:00,38.77,36.02
2023-04-01 10:00:00,37.99,45.05
2023-04-01 11:00:00,36.26,45.57
2023-04-01 12:00:00,34.84,45.93
2023-04-01 13:00:00,33.78,54.09
2023-04-01 14:00:00,32.08,56.14
2023-04-01 15:00:00,32.51,63.48
2023-04-01 16:00:00,29.87,63.35
2023-04-01 17:00:00,30.26,67.58
2023-04-01 18:00:00,31.01,66.96
2023-04-01 19:00:00,30.17,70.09
2023-04-01 20:00:00,30.57,67.32
2023-04-01 21:00:00,31.29,64.75
2023-04-01 22:00:00,32.41,59.79
2023-04-01 23:00:00,34.39,52.39
2023-04-02 00:00:00,33.89,51.03
2023-04-02 01:00:00,37.06,48.67
2023-04-02 02:00:00,36.79,40.82
2023-04-02 03:00:00,38.4,35.01
2023-04-02 04:00:00,39.12,29.82
2023-04-02 05:00:00,40.12,28.87
2023-04-02 06:00:00,39.2,30.91
2023-04-02 07:00:00,40.06,32.83
2023-04-02 08:00:00,40.34,33.2
2023-04-02 09:00:00,37.85,37.46
2023-04-02 10:00:00,37.59,41.42
2023-04-02 11:00:00,35.96,45.84
2023-04-02 12:00:00,35.21,48.68
2023-04-02 13:00:00,33.72,55.52
2023-04-02 14:00:00,32.18,58.3
2023-04-02 15:00:00,31.71,64.18
2023-04-02 16:00:00,31.57,67.98
2023-04-02 17:00:00,30.07,72.68
2023-04-02 18:00:00,30.36,67.38
2023-04-02 19:00:00,29.52,70.28
2023-04-02 20:00:00,30.19,70.28
2023-04-02 21:00:00,31.7,65.66
2023-04-02 22:00:00,33.24,61.67
2023-04-02 23:00:00,33.88,56.35
2023-04-03 00:00:00,34.84,52.6
2023-04-03 01:00:00,36.29,42.65
2023-04-03 02:00:00,36.87,37.23
2023-04-03 03:00:00,38.84,35.85
2023-04-03 04:00:00,39.77,28.36
2023-04-03 05:00:00,39.6,33.14
2023-04-03 06:00:00,39.76,32.44
2023-04-03 07:00:00,39.96,29.82
2023-04-03 08:00:00,39.11,31.94
2023-04-03 09:00:00,38.5,35.72
2023-04-03 10:00:00,38.55,40.11
2023-04-03 11:00:00,36.17,45.08
2023-04-03 12:00:00,34.82,51.12
2023-04-03 13:00:00,33.38,54.83
2023-04-03 14:00:00,32.87,61.89
2023-04-03 15:00:00,31.37,65.04
2023-04-03 16:00:00,30.34,66.11
2023-04-03 17:00:00,30.83,71.99
2023-04-03 18:00:00,30.71,67.29
2023-04-03 19:00:00,29.87,69.14
2023-04-03 20:00:00,29.73,69.26
2023-04-03 21:00:00,31.96,62.7
2023-04-03 22:00:00,32.15,60.62
2023-04-03 23:00:00,34.1,56.27
2023-04-04 00:00:00,34.01,48.28
2023-04-04 01:00:00,36.74,44.68
2023-04-04 02:00:00,36.89,39.69
2023-04-04 03:00:00,38.9,34.76
2023-04-04 04:00:00,39.33,37.29
2023-04-04 05:00:00,39.35,29.16
2023-04-04 06:00:00,39.79,32.02
2023-04-04 07:00:00,40.17,29.9
2023-04-04 08:00:00,39.38,30.51
2023-04-04 09:00:00,38.82,36.07
2023-04-04 10:00:00,38.48,41.31
2023-04-04 11:00:00,35.5,46.67
2023-04-04 12:00:00,35.8,53.13
2023-04-04 13:00:00,33.75,61.07
2023-04-04 14:00:00,32.04,60.51
2023-04-04 15:00:00,30.79,62.82
2023-04-04 16:00:00,30.57,68.23
2023-04-04 17:00:00,30.62,68.8
2023-04-04 18:00:00,29.93,71.86
2023-04-04 19:00:00,30.92,66.73
2023-04-04 20:00:00,29.93,72.07
2023-04-04 21:00:00,31.45,65.86
2023-04-04 22:00:00,31.86,56.64
2023-04-04 23:00:00,33.88,53.77
2023-04-05 00:00:00,35.43,51.64
2023-04-05 01:00:00,36.07,47.19
2023-04-05 02:00:00,36.19,37.47
2023-04-05 03:00:00,38.62,37.3
2023-04-05 04:00:00,39.54,28.8
2023-04-05 05:00:00,40.02,30.52
2023-04-05 06:00:00,40.6,32.24
2023-04-05 07:00:00,39.28,29.59
2023-04-05 08:00:00,39.66,29.68
2023-04-05 09:00:00,39.12,36.16
2023-04-05 10:00:00,36.6,38.81
2023-04-05 11:00:00,36.44,46.1
2023-04-05 12:00:00,34.73,48.24
2023-04-05 13:00:00,33.65,53.65
2023-04-05 14:00:00,32.66,55.97
2023-04-05 15:00:00,31.2,64.5
2023-04-05 16:00:00,30.31,67.02
2023-04-05 17:00:00,30.17,66.96
2023-04-05 18:00:00,29.44,70.41
2023-04-05 19:00:00,29.61,71.39
2023-04-05 20:00:00,30.99,66.91
2023-04-05 21:00:00,30.87,64.7
2023-04-05 22:00:00,32.81,60.57
2023-04-05 23:00:00,33.92,52.79
2023-04-06 00:00:00,34.12,54.13
2023-04-06 01:00:00,35.93,43.9
2023-04-06 02:00:00,38.08,41.33
2023-04-06 03:00:00,38.02,37.42
2023-04-06 04:00:00,39.08,32.42
2023-04-06 05:00:00,40.04,31.92
2023-04-06 06:00:00,40.37,30.52
2023-04-06 07:00:00,39.68,27.87
2023-04-06 08:00:00,39.01,32.04
2023-04-06 09:00:00,39.22,34.66
2023-04-06 10:00:00,38.34,39.1
2023-04-06 11:00:00,36.76,42.24
2023-04-06 12:00:00,35.02,52.28
2023-04-06 13:00:00,33.27,58.41
2023-04-06 14:00:00,32.06,61.98
2023-04-06 15:00:00,31.7,66.71
2023-04-06 16:00:00,30.85,66.66
2023-04-06 17:00:00,30.84,68.08
2023-04-06 18:00:00,30.3,68.47
2023-04-06 19:00:00,29.39,70.64
2023-04-06 20:00:00,31.16,67.81
2023-04-06 21:00:00,30.93,64.02
2023-04-06 22:00:00,32.28,62.62
2023-04-06 23:00:00,33.8,56.02
2023-04-07 00:00:00,35.96,48.36
2023-04-07 01:00:00,37.82,43.5
2023-04-07 02:00:00,37.77,41.4
2023-04-07 03:00:00,38.41,37.98
2023-04-07 04:00:00,39.56,33.82
2023-04-07 05:00:00,40.24,34.51
2023-04-07 06:00:00,39.8,33.31
2023-04-07 07:00:00,40.69,31.6
2023-04-07 08:00:00,39.41,31.04
2023-04-07 09:00:00,38.75,33.28
2023-04-07 10:00:00,37.79,39.26
2023-04-07 11:00:00,36.46,46.37
2023-04-07 12:00:00,35.38,53.69
2023-04-07 13:00:00,33.36,56.05
2023-04-07 14:00:00,32.18,62.38
2023-04-07 15:00:00,30.87,63.69
2023-04-07 16:00:00,30.85,68.61
2023-04-07 17:00:00,30.52,71.01
2023-04-07 18:00:00,30.18,66.09
2023-04-07 19:00:00,30.96,68.54
2023-04-07 20:00:00,30.62,69.27
2023-04-07 21:00:00,31.75,64.74
2023-04-07 22:00:00,31.91,57.65
2023-04-07 23:00:00,33.46,50.36
2023-04-08 00:00:00,35.3,49.32
2023-04-08 01:00:00,36.67,44.73
2023-04-08 02:00:00,37.3,38.28
2023-04-08 03:00:00,38.45,36.2
2023-04-08 04:00:00,38.52,33.74
2023-04-08 05:00:00,39.6,32.08
2023-04-08 06:00:00,40.39,25.34
2023-04-08 07:00:00,40.06,28.11
2023-04-08 08:00:00,39.53,32.13
2023-04-08 09:00:00,38.5,37.06
2023-04-08 10:00:00,37.45,41.03
2023-04-08 11:00:00,35.91,45.82
2023-04-08 12:00:00,35.29,49.29
2023-04-08 13:00:00,33.86,54.58
2023-04-08 14:00:00,32.69,58.6
2023-04-08 15:00:00,31.14,65.74
2023-04-08 16:00:00,29.53,65.54
2023-04-08 17:00:00,30.66,71.08
2023-04-08 18:00:00,29.7,70.48
2023-04-08 19:00:00,29.68,69.29
2023-04-08 20:00:00,30.95,66.07
2023-04-08 21:00:00,31.2,61.5
2023-04-08 22:00:00,32.96,58.77
2023-04-08 23:00:00,33.95,54.58
2023-04-09 00:00:00,35.27,45.33
2023-04-09 01:00:00,35.54,44.5
2023-04-09 02:00:00,38.04,41.92
2023-04-09 03:00:00,38.6,37.06
2023-04-09 04:00:00,39.07,31.76
2023-04-09 05:00:00,39.83,30.85
2023-04-09 06:00:00,39.04,28.96
2023-04-09 07:00:00,39.96,31.05
2023-04-09 08:00:00,38.74,35.83
2023-04-09 09:00:00,37.78,37.87
2023-04-09 10:00:00,36.66,41.12
2023-04-09 11:00:00,36.77,43.91
2023-04-09 12:00:00,34.61,51.58
2023-04-09 13:00:00,34.39,51.88
2023-04-09 14:00:00,32.15,59.57
2023-04-09 15:00:00,30.53,65.39
2023-04-09 16:00:00,30.03,68.88
2023-04-09 17:00:00,30.71,70.74
2023-04-09 18:00:00,29.84,70.67
2023-04-09 19:00:00,29.81,69.01
2023-04-09 20:00:00,30.66,68.48
2023-04-09 21:00:00,31.63,62.32
2023-04-09 22:00:00,32.97,58.4
2023-04-09 23:00:00,34.34,55.39
2023-04-10 00:00:00,34.73,50.44
2023-04-10 01:00:00,35.54,41.26
2023-04-10 02:00:00,37.2,41.0
2023-04-10 03:00:00,38.57,37.5
2023-04-10 04:00:00,38.76,32.62
2023-04-10 05:00:00,39.26,35.52
2023-04-10 06:00:00,40.08,28.73
2023-04-10 07:00:00,39.71,30.05
2023-04-10 08:00:00,39.25,31.99
2023-04-10 09:00:00,38.06,35.8
2023-04-10 10:00:00,37.29,39.44
2023-04-10 11:00:00,35.73,42.11
2023-04-10 12:00:00,35.34,49.01
2023-04-10 13:00:00,34.12,55.08
2023-04-10 14:00:00,31.47,62.56
2023-04-10 15:00:00,30.9,68.65
2023-04-10 16:00:00,29.82,70.1
2023-04-10 17:00:00,29.74,67.87
2023-04-10 18:00:00,29.85,68.72
2023-04-10 19:00:00,29.34,69.11
2023-04-10 20:00:00,30.1,71.0
2023-04-10 21:00:00,30.85,63.92
2023-04-10 22:00:00,32.49,57.46
2023-04-10 23:00:00,33.63,54.29
2023-04-11 00:00:00,34.53,51.63
2023-04-11 01:00:00,36.27,46.32
2023-04-11 02:00:00,37.11,39.71
2023-04-11 03:00:00,38.28,37.34
2023-04-11 04:00:00,40.05,28.25
2023-04-11 05:00:00,40.38,31.01
2023-04-11 06:00:00,39.23,31.84
2023-04-11 07:00:00,40.12,29.14
2023-04-11 08:00:00,39.61,31.13
2023-04-11 09:00:00,37.84,32.25
2023-04-11 10:00:00,37.79,43.3
2023-04-11 11:00:00,36.94,43.51
2023-04-11 12:00:00,34.31,50.61
2023-04-11 13:00:00,33.12,56.51
2023-04-11 14:00:00,32.88,63.15
2023-04-11 15:00:00,31.47,63.96
2023-04-11 16:00:00,30.81,66.37
2023-04-11 17:00:00,30.21,69.8
2023-04-11 18:00:00,30.06,72.7
2023-04-11 19:00:00,29.37,69.11
2023-04-11 20:00:00,31.06,65.55
2023-04-11 21:00:00,31.91,61.2
2023-04-11 22:00:00,32.25,57.7
2023-04-11 23:00:00,33.54,57.04
2023-04-12 00:00:00,34.09,49.5
2023-04-12 01:00:00,36.41,43.75
2023-04-12 02:00:00,37.64,38.71
2023-04-12 03:00:00,38.36,36.17
2023-04-12 04:00:00,39.75,32.35
2023-04-12 05:00:00,39.52,30.28
2023-04-12 06:00:00,40.13,32.85
2023-04-12 07:00:00,39.17,33.91
2023-04-12 08:00:00,39.17,29.61
2023-04-12 09:00:00,38.3,36.66
2023-04-12 10:00:00,37.46,38.6
2023-04-12 11:00:00,35.96,44.48
2023-04-12 12:00:00,34.78,50.77
2023-04-12 13:00:00,33.96,54.91
2023-04-12 14:00:00,32.12,60.62
2023-04-12 15:00:00,30.5,65.65
2023-04-12 16:00:00,31.38,68.07
2023-04-12 17:00:00,30.7,68.19
2023-04-12 18:00:00,29.19,68.9
2023-04-12 19:00:00,30.35,66.6
2023-04-12 20:00:00,30.25,65.78
2023-04-12 21:00:00,31.43,68.23
2023-04-12 22:00:00,32.48,58.58
2023-04-12 23:00:00,33.42,52.96
2023-04-13 00:00:00,34.44,50.81
2023-04-13 01:00:00,35.78,44.77
2023-04-13 02:00:00,36.87,39.78
2023-04-13 03:00:00,37.94,38.85
2023-04-13 04:00:00,39.12,33.95
2023-04-13 05:00:00,39.29,29.8
2023-04-13 06:00:00,40.16,29.33
2023-04-13 07:00:00,40.39,29.86
2023-04-13 08:00:00,38.86,34.61
2023-04-13 09:00:00,38.47,35.42
2023-04-13 10:00:00,37.57,36.6
2023-04-13 11:00:00,36.34,44.91
2023-04-13 12:00:00,34.85,47.11
2023-04-13 13:00:00,33.89,59.73
2023-04-13 14:00:00,32.55,58.26
2023-04-13 15:00:00,30.65,64.01
2023-04-13 16:00:00,30.91,68.03
2023-04-13 17:00:00,30.42,68.94
2023-04-13 18:00:00,29.42,69.62
2023-04-13 19:00:00,29.99,70.36
2023-04-13 20:00:00,30.81,70.57
2023-04-13 21:00:00,31.16,65.88
2023-04-13 22:00:00,32.84,63.16
2023-04-13 23:00:00,34.69,53.29
2023-04-14 00:00:00,34.4,50.84
2023-04-14 01:00:00,35.4,45.34
2023-04-14 02:00:00,37.45,40.91
2023-04-14 03:00:00,38.69,38.82
2023-04-14 04:00:00,39.01,32.45
2023-04-14 05:00:00,40.35,30.08
2023-04-14 06:00:00,39.12,31.28
2023-04-14 07:00:00,39.96,27.34
2023-04-14 08:00:00,38.81,32.42
2023-04-14 09:00:00,39.18,35.81
2023-04-14 10:00:00,38.28,38.38
2023-04-14 11:00:00,35.69,47.16
2023-04-14 12:00:00,34.5,48.1
2023-04-14 13:00:00,33.91,55.13
2023-04-14 14:00:00,32.08,60.81
2023-04-14 15:00:00,31.22,67.08
2023-04-14 16:00:00,30.46,67.53
2023-04-14 17:00:00,28.98,71.42
2023-04-14 18:00:00,29.76,71.63
2023-04-14 19:00:00,29.59,69.8
2023-04-14 20:00:00,30.19,65.38
2023-04-14 21:00:00,31.95,61.51
2023-04-14 22:00:00,31.63,60.45
2023-04-14 23:00:00,33.87,54.33
2023-04-15 00:00:00,34.62,52.08
2023-04-15 01:00:00,35.91,46.56
2023-04-15 02:00:00,37.65,39.87
2023-04-15 03:00:00,38.46,33.79
2023-04-15 04:00:00,39.37,33.95
2023-04-15 05:00:00,40.07,28.89
2023-04-15 06:00:00,39.58,28.73
2023-04-15 07:00:00,39.27,28.97
2023-04-15 08:00:00,38.54,32.66
2023-04-15 09:00:00,37.87,38.45
2023-04-15 10:00:00,38.72,40.25
2023-04-15 11:00:00,36.66,44.19
2023-04-15 12:00:00,34.07,47.21
2023-04-15 13:00:00,32.78,56.54
2023-04-15 14:00:00,32.48,58.7
2023-04-15 15:00:00,31.47,64.64
2023-04-15 16:00:00,30.68,66.88
2023-04-15 17:00:00,29.78,71.26
2023-04-15 18:00:00,29.67,69.95
2023-04-15 19:00:00,30.06,69.47
2023-04-15 20:00:00,30.44,68.56
2023-04-15 21:00:00,30.08,68.63
2023-04-15 22:00:00,32.11,62.05
2023-04-15 23:00:00,33.0,55.28
2023-04-16 00:00:00,34.81,50.29
2023-04-16 01:00:00,37.51,44.05
2023-04-16 02:00:00,37.4,38.38
2023-04-16 03:00:00,38.09,35.04
2023-04-16 04:00:00,39.51,31.42
2023-04-16 05:00:00,39.78,32.28
2023-04-16 06:00:00,39.92,28.15
2023-04-16 07:00:00,39.84,33.64
2023-04-16 08:00:00,40.07,34.48
2023-04-16 09:00:00,37.68,36.19
2023-04-16 10:00:00,37.44,40.3
2023-04-16 11:00:00,35.53,44.01
2023-04-16 12:00:00,34.98,50.84
2023-04-16 13:00:00,32.95,57.65
2023-04-16 14:00:00,31.99,58.9
2023-04-16 15:00:00,31.01,61.38
2023-04-16 16:00:00,30.85,69.03
2023-04-16 17:00:00,30.32,70.28
2023-04-16 18:00:00,29.07,68.07
2023-04-16 19:00:00,29.89,68.16
2023-04-16 20:00:00,30.0,65.92
2023-04-16 21:00:00,30.52,63.01
2023-04-16 22:00:00,32.07,59.67
2023-04-16 23:00:00,33.23,54.96
2023-04-17 00:00:00,35.89,49.02
2023-04-17 01:00:00,36.19,43.63
2023-04-17 02:00:00,36.49,39.87
2023-04-17 03:00:00,37.93,36.52
2023-04-17 04:00:00,39.51,32.37
2023-04-17 05:00:00,40.54,33.33
2023-04-17 06:00:00,38.88,31.35
2023-04-17 07:00:00,38.56,27.83
2023-04-17 08:00:00,39.93,34.06
2023-04-17 09:00:00,38.39,37.41
2023-04-17 10:00:00,36.73,39.47
2023-04-17 11:00:00,36.22,42.17
2023-04-17 12:00:00,33.34,50.36
2023-04-17 13:00:00,33.36,55.51
2023-04-17 14:00:00,32.32,58.1
2023-04-17 15:00:00,31.58,61.59
2023-04-17 16:00:00,29.81,67.5
2023-04-17 17:00:00,29.86,69.2
2023-04-17 18:00:00,29.18,69.52
2023-04-17 19:00:00,29.94,69.51
2023-04-17 20:00:00,29.86,65.47
2023-04-17 21:00:00,30.9,63.63
2023-04-17 22:00:00,31.64,61.43
2023-04-17 23:00:00,33.67,54.84
2023-04-18 00:00:00,35.06,47.02
2023-04-18 01:00:00,35.81,44.25
2023-04-18 02:00:00,37.15,38.23
2023-04-18 03:00:00,37.44,36.76
2023-04-18 04:00:00,38.81,33.69
2023-04-18 05:00:00,39.43,27.74
2023-04-18 06:00:00,40.93,31.89
2023-04-18 07:00:00,38.89,28.84
2023-04-18 08:00:00,39.68,36.18
2023-04-18 09:00:00,38.65,36.14
2023-04-18 10:00:00,37.26,37.89
2023-04-18 11:00:00,36.79,42.93
2023-04-18 12:00:00,34.8,51.08
2023-04-18 13:00:00,33.51,54.78
2023-04-18 14:00:00,32.08,60.2
2023-04-18 15:00:00,31.68,67.76
2023-04-18 16:00:00,30.82,66.32
2023-04-18 17:00:00,29.46,69.84
2023-04-18 18:00:00,28.94,73.24
2023-04-18 19:00:00,29.67,70.26
2023-04-18 20:00:00,29.87,64.51
2023-04-18 21:00:00,31.03,65.56
2023-04-18 22:00:00,32.71,58.08
2023-04-18 23:00:00,33.07,58.4
2023-04-19 00:00:00,34.57,48.77
2023-04-19 01:00:00,35.91,51.18
2023-04-19 02:00:00,37.51,43.35
2023-04-19 03:00:00,36.99,34.68
2023-04-19 04:00:00,38.61,33.14
2023-04-19 05:00:00,39.51,32.61
2023-04-19 06:00:00,40.17,31.99
2023-04-19 07:00:00,39.16,31.99
2023-04-19 08:00:00,37.96,35.61
2023-04-19 09:00:00,38.41,36.04
2023-04-19 10:00:00,36.75,39.7
2023-04-19 11:00:00,35.26,44.57
2023-04-19 12:00:00,34.25,52.15
2023-04-19 13:00:00,33.17,56.35
2023-04-19 14:00:00,31.76,61.02
2023-04-19 15:00:00,29.92,66.18
2023-04-19 16:00:00,30.67,63.66
2023-04-19 17:00:00,30.36,70.39
2023-04-19 18:00:00,29.88,70.89
2023-04-19 19:00:00,29.15,73.11
2023-04-19 20:00:00,30.11,64.72
2023-04-19 21:00:00,31.0,67.71
2023-04-19 22:00:00,32.34,60.61
2023-04-19 23:00:00,33.58,56.62
2023-04-20 00:00:00,34.17,53.82
2023-04-20 01:00:00,35.87,46.41
2023-04-20 02:00:00,37.26,41.27
2023-04-20 03:00:00,38.79,36.81
2023-04-20 04:00:00,39.21,32.18
2023-04-20 05:00:00,39.75,31.1
2023-04-20 06:00:00,39.57,29.05
2023-04-20 07:00:00,40.06,31.07
2023-04-20 08:00:00,39.05,28.49
2023-04-20 09:00:00,37.62,37.2
2023-04-20 10:00:00,37.72,40.24
2023-04-20 11:00:00,36.16,44.64
2023-04-20 12:00:00,34.29,50.93
2023-04-20 13:00:00,32.97,52.8
2023-04-20 14:00:00,32.15,64.35
2023-04-20 15:00:00,31.2,64.43
2023-04-20 16:00:00,30.27,67.53
2023-04-20 17:00:00,29.83,67.89
2023-04-20 18:00:00,30.35,70.55
2023-04-20 19:00:00,30.2,72.6
2023-04-20 20:00:00,30.26,69.9
2023-04-20 21:00:00,31.43,66.36
2023-04-20 22:00:00,31.47,61.6
2023-04-20 23:00:00,33.39,54.97
2023-04-21 00:00:00,35.39,47.62
2023-04-21 01:00:00,35.67,44.94
2023-04-21 02:00:00,36.56,40.05
2023-04-21 03:00:00,37.69,38.48
2023-04-21 04:00:00,38.26,33.82
2023-04-21 05:00:00,38.91,34.43
2023-04-21 06:00:00,39.28,32.93
2023-04-21 07:00:00,38.59,30.3
2023-04-21 08:00:00,38.8,29.62
2023-04-21 09:00:00,38.45,39.17
2023-04-21 10:00:00,36.51,43.26
2023-04-21 11:00:00,36.51,42.63
2023-04-21 12:00:00,34.71,53.56
2023-04-21 13:00:00,33.67,56.49
2023-04-21 14:00:00,31.62,60.87
2023-04-21 15:00:00,31.34,67.92
2023-04-21 16:00:00,29.57,70.56
2023-04-21 17:00:00,30.06,71.18
2023-04-21 18:00:00,29.53,71.5
2023-04-21 19:00:00,29.89,71.11
2023-04-21 20:00:00,29.52,67.08
2023-04-21 21:00:00,30.45,64.6
2023-04-21 22:00:00,32.23,58.76
2023-04-21 23:00:00,32.66,55.08
2023-04-22 00:00:00,34.66,49.84
2023-04-22 01:00:00,35.04,44.13
2023-04-22 02:00:00,37.35,40.85
2023-04-22 03:00:00,37.34,35.79
2023-04-22 04:00:00,39.02,34.27
2023-04-22 05:00:00,39.56,28.02
2023-04-22 06:00:00,39.06,30.36
2023-04-22 07:00:00,39.53,31.53
2023-04-22 08:00:00,38.87,32.65
2023-04-22 09:00:00,37.67,36.11
2023-04-22 10:00:00,36.4,37.43
2023-04-22 11:00:00,34.71,46.14
2023-04-22 12:00:00,34.57,51.9
2023-04-22 13:00:00,32.32,56.77
2023-04-22 14:00:00,31.94,62.68
2023-04-22 15:00:00,30.72,65.15
2023-04-22 16:00:00,30.4,68.89
2023-04-22 17:00:00,29.41,70.24
2023-04-22 18:00:00,29.22,71.99
2023-04-22 19:00:00,29.92,66.78
2023-04-22 20:00:00,30.22,66.15
2023-04-22 21:00:00,31.0,67.94
2023-04-22 22:00:00,32.11,55.71
2023-04-22 23:00:00,32.31,55.52
2023-04-23 00:00:00,34.75,52.98
2023-04-23 01:00:00,35.97,45.27
2023-04-23 02:00:00,36.36,39.83
2023-04-23 03:00:00,37.77,36.76
2023-04-23 04:00:00,38.67,32.61
2023-04-23 05:00:00,39.12,31.39
2023-04-23 06:00:00,39.52,29.28
2023-04-23 07:00:00,39.9,33.55
2023-04-23 08:00:00,39.22,36.18
2023-04-23 09:00:00,37.23,36.25
2023-04-23 10:00:00,37.15,37.88
2023-04-23 11:00:00,36.3,44.43
2023-04-23 12:00:00,34.53,50.29
2023-04-23 13:00:00,33.59,56.85
2023-04-23 14:00:00,32.84,58.65
2023-04-23 15:00:00,31.31,63.27
2023-04-23 16:00:00,30.12,69.01
2023-04-23 17:00:00,30.02,71.87
2023-04-23 18:00:00,29.4,69.43
2023-04-23 19:00:00,29.5,67.33
2023-04-23 20:00:00,29.81,74.57
2023-04-23 21:00:00,31.56,66.39
2023-04-23 22:00:00,31.4,60.15
2023-04-23 23:00:00,33.78,57.6
2023-04-24 00:00:00,34.56,50.44
2023-04-24 01:00:00,34.9,47.25
2023-04-24 02:00:00,36.99,41.02
2023-04-24 03:00:00,36.78,36.74
2023-04-24 04:00:00,38.94,33.16
2023-04-24 05:00:00,39.57,28.49
2023-04-24 06:00:00,39.0,34.58
2023-04-24 07:00:00,39.18,29.51
2023-04-24 08:00:00,39.59,30.67
2023-04-24 09:00:00,37.57,36.15
2023-04-24 10:00:00,36.25,38.8
2023-04-24 11:00:00,36.31,45.44
2023-04-24 12:00:00,35.26,52.1
2023-04-24 13:00:00,32.98,57.89
2023-04-24 14:00:00,32.28,62.36
2023-04-24 15:00:00,31.4,64.26
2023-04-24 16:00:00,29.56,68.16
2023-04-24 17:00:00,29.19,70.87
2023-04-24 18:00:00,29.87,67.23
2023-04-24 19:00:00,30.27,71.2
2023-04-24 20:00:00,30.21,65.15
2023-04-24 21:00:00,30.28,68.97
2023-04-24 22:00:00,32.74,59.94
2023-04-24 23:00:00,32.69,55.56
2023-04-25 00:00:00,34.08,49.22
2023-04-25 01:00:00,35.71,44.32
2023-04-25 02:00:00,37.51,45.31
2023-04-25 03:00:00,38.2,38.5
2023-04-25 04:00:00,38.77,30.35
2023-04-25 05:00:00,39.29,34.46
2023-04-25 06:00:00,39.25,33.16
2023-04-25 07:00:00,39.33,30.9
2023-04-25 08:00:00,37.29,34.07
2023-04-25 09:00:00,37.61,36.61
2023-04-25 10:00:00,36.84,44.73
2023-04-25 11:00:00,34.93,44.02
2023-04-25 12:00:00,34.4,51.08
2023-04-25 13:00:00,32.81,55.11
2023-04-25 14:00:00,32.58,57.93
2023-04-25 15:00:00,31.45,69.32
2023-04-25 16:00:00,29.64,65.76
2023-04-25 17:00:00,29.29,70.56
2023-04-25 18:00:00,29.16,67.33
2023-04-25 19:00:00,29.13,69.33
2023-04-25 20:00:00,29.95,68.98
2023-04-25 21:00:00,30.27,63.31
2023-04-25 22:00:00,31.12,61.99
2023-04-25 23:00:00,33.2,55.46
2023-04-26 00:00:00,34.49,53.14
2023-04-26 01:00:00,35.06,48.37
2023-04-26 02:00:00,37.12,39.66
2023-04-26 03:00:00,37.39,36.84
2023-04-26 04:00:00,38.62,33.88
2023-04-26 05:00:00,39.4,32.76
2023-04-26 06:00:00,39.14,30.87
2023-04-26 07:00:00,39.21,31.91
2023-04-26 08:00:00,38.22,33.04
2023-04-26 09:00:00,37.59,36.94
2023-04-26 10:00:00,36.54,43.45
2023-04-26 11:00:00,35.06,46.97
2023-04-26 12:00:00,34.05,52.26
2023-04-26 13:00:00,32.07,57.48
2023-04-26 14:00:00,31.39,60.56
2023-04-26 15:00:00,30.45,65.65
2023-04-26 16:00:00,29.67,66.02
2023-04-26 17:00:00,29.18,72.73
2023-04-26 18:00:00,29.09,65.31
2023-04-26 19:00:00,29.53,70.02
2023-04-26 20:00:00,30.22,70.48
2023-04-26 21:00:00,30.25,62.3
2023-04-26 22:00:00,31.01,61.69
2023-04-26 23:00:00,32.29,54.71
2023-04-27 00:00:00,33.86,50.16
2023-04-27 01:00:00,35.22,47.61
2023-04-27 02:00:00,36.22,41.3
2023-04-27 03:00:00,36.98,32.69
2023-04-27 04:00:00,38.2,31.63
2023-04-27 05:00:00,39.01,33.54
2023-04-27 06:00:00,39.39,31.81
2023-04-27 07:00:00,38.64,35.09
2023-04-27 08:00:00,38.21,36.96
2023-04-27 09:00:00,37.15,36.09
